1,,Iunius,Brutus
1311,,Quinctius,Flamininus
1312,,Aelius,Paetus
1314,,Licinius,Nerva
1315,,Papirius,Turdus
1318,,Claudius,Marcellus
1319,,Aquillius,Gallus
1320,,Cornelius,Scipio
1321,,Licinius,Crassus
1322,,Papirius,Maso
1323,,Furius,Philus
1324,,Aelius,Ligus
1325,,Baebius,Sulca
1326,,Cornelius,Sulla
1327,,Lutatius,Cerco
1328,,Popillius,Laenas
1329,,Atilius,(Serranus)
1331,,Cornelius,Scipio
1332,,Furius,Philus
1334,,Canuleius,(Dives)
1336,,Sulpicius,Galba
1337,,Veturius,Gracchus
1338,,Sempronius,Longus
1341,,Fabius,Buteo
1342,,Servilius,(Geminus)
1343,,Cornelius,Mammula
1344,,Caecilius,Denter
1346,,Appuleius,Saturninus
1353,,Iunius,Pennus
1354,,Licinius,Crassus
1358,,Marcius,Scilla
1359,,Marcius,Sermo
1362,,Cornelius,Lentulus
1363,,Cornelius,Lentulus
1366,,Domitius,Ahenobarbus
1367,,Caninius,Rebilus
1369,,Fulvius,Nobilior
1370,,Manlius,Acidinus
1374,,Licinius,Nerva
1377,,Cornelius,Cethegus
1378,,Fulvius,(Nobilior)
1379,,Marcius,Rex
1380,,Minucius,Rufus
1384,,Manlius,Torquatus
1387,,Iuventius,Thalna
1390,,Cornelius,Blasio
1392,,Caninius,Rebilus
1393,,Coelius,Antipater
1394,,Fonteius,Capito
1395,,Marcius,Figulus
1396,,Cornelius,Scipio
1398,,Voconius,Saxa
1399,,Numisius,Tarquiniensis
1403,,Marcius,Philippus
1404,,Annius,Luscus
1405,,Decius,Subolo
1406,,Postumius,Albinus
1407,,Aebutius,Helva
1408,,Anicius,Gallus
1409,,Baebius,Tamphilus
1410,,Fonteius,Balbus
1411,,Papirius,Carbo
1413,,Manlius,(Acidinus)
1415,,Cornelius,Scipio
1417,,Sulpicius,Galba
1418,,Hostilius,(Tubulus)
1420,,Postumius,Albinus
1422,,Fabius,Maximus
1423,,Cornelius,Lentulus
1424,,Caecilius,Metellus
1425,,Licinius,Nerva
1429,,Aelius,Tubero
1433,,Porcius,Cato
1434,,Sergius,Silus
1436,,Sempronius,Musca
1437,,Naevius,Balbus
1438,,Appuleius,Saturninus
1439,,Cassius,Longinus
1440,,Claudius,Nero
1442,,Manlius,Torquatus
1446,,Terentius,Tuscivicanus
1448,,Iunius,(Brutus)
1449,,Quinctius,Flamininus
1452,,Claudius,Pulcher
1454,,Iulius,(Caesar)
1455,,Quinctilius,Varus
1456,,Rutilius,Calvus
1457,,Cornelius,Dolabella
1460,,Valerius,Messalla
1461,,Fannius,Strabo
1465,,Cornelius,Lentulus
1466,,Valerius,Flaccus
1468,,Aurelius,Orestes
1469,,Cornelius,Merula
1470,,Servilius,Glaucia
1471,,Aemilius,Lepidus
1472,,Cornelius,Merula
1474,,Cornelius,Lentulus
1475,,Marcius,Censorinus
1481,,Claudius,Centho
1483,,Calpurnius,Piso
1484,,Licinius,Lucullus
1485,,Aurelius,Cotta
1486,,Terentius,Varro
1492,,Valerius,Flaccus
1494,,Acilius,Balbus
1495,,Mummius,Achaicus
1499,,Atilius,(Serranus)
1500,,Licinius,Crassus
1502,,Postumius,Albinus
1503,,Hostilius,Mancinus
1504,,Cornelius,Scipio
1506,,Cornelius,Scipio
1507,,Iuventius,Thalna
1508,,Hostilius,Mancinus
1510,,Calpurnius,Piso
1511,,Scribonius,Libo
1513,,Cornelius,Scipio
1515,,Manlius,Vulso
1519,,Livius,Drusus
1520,,Licinius,Murena
1521,,Sempronius,Tuditanus
1524,,Laelius,Sapiens
1525,,Sempronius,Gracchus
1529,,Claudius,Unimanus
1531,,Plautius,(Hypsaeus)
1533,,Iunius,Brutus
1534,,Iunius,(Silanus)
1537,,Terentius,Varro
1538,,Papirius,(Carbo)
1543,,Iunius,Silanus
1544,,Caecilius,Metellus
1545,,Fabius,Maximus
1547,,Licinius,Crassus
1548,,Sempronius,Tuditanus
1550,,Marcius,Rex
1552,,Servilius,Caepio
1553,,Aemilius,Lepidus
1554,,Licinius,Nerva
1556,,Servilius,Caepio
1558,,Tremellius,Scrofa
1559,,Occius,Achilles
1561,,Calpurnius,Piso
1562,,Hostilius,Tubulus
1563,,Popillius,Laenas
1565,,Iunius,Brutus
1566,,Iunius,Silanus
1567,,Mucius,Scaevola
1568,,Cornelius,Lentulus
1569,,Hostilius,Mancinus
1570,,Claudius,Asellus
1572,,Atilius,Serranus
1573,,Furius,Philus
1574,,Plautius,Hypsaeus
1575,,Calpurnius,Piso
1576,,Fulvius,Flaccus
1579,,Claudius,(Marcellus)
1581,,Fulvius,Flaccus
1582,,Antius,Briso
1583,,Cassius,Longinus
1590,,Popillius,Laenas
1594,,Fabius,Maximus
1596,,Rutilius,Rufus
1597,,Sempronius,Asellio
1598,,Sempronius,Gracchus
1599,,Claudius,Pulcher
1601,,Popillius,Laenas
1603,,Lucretius,Vespillo
1613,,Mucius,Scaevola
1615,,Fabius,Maximus
1616,,Annius,Rufus
1618,,Atinius,Labeo
1620,,Cornelius,Cinna
1621,,Marcius,Figulus
1622,,Aelius,Tubero
1623,,Papirius,Carbo
1624,,Fulvius,Flaccus
1626,,Aemilius,Lepidus
1627,,Aurelius,Orestes
1628,,(Latinius),Pandusa
1629,,Servilius,Caepio
1630,,Domitius,Ahenobarbus
1631,,Cornelius,Lentulus
1632,,Plautius,Hypsaeus
1633,,Cassius,Longinus
1634,,Sextius,Calvinus
1635,,Caecilius,Metellus
1636,,Quinctius,Flamininus
1637,,Licinius,Crassus
1638,,Iunius,Pennus
1642,,Iulius,Caesar
1645,,Aemilius,Scaurus
1648,,Aurelius,Cotta
1649,,Caecilius,Metellus
1650,,Acilius,Glabrio
1651,,Livius,Drusus
1652,,Marcius,Censorinus
1655,,Marcius,Rex
1656,,Porcius,Cato
1657,,Scribonius,Curio
1662,,Sulpicius,Galba
1663,,Calpurnius,Bestia
1665,,Caecilius,Metellus
1666,,Decius,Subolo
1669,,Atilius,Nomentanus
1674,,Licinius,Geta
1677,,Caecilius,Metellus
1678,,Cornelius,Sisenna
1679,,Licinius,Crassus
1680,,Acilius,Balbus
1682,,Porcius,Cato
1683,,Aurelius,Scaurus
1686,,Minucius,Rufus
1687,,Minucius,Rufus
1689,,Papirius,Carbo
1692,,Mucius,Scaevola
1693,,Caecilius,Metellus
1695,,Cornelius,Scipio
1696,,Papirius,Carbo
1697,,-,Aarcellus (or Marcellus)
1701,,Caecilius,Metellus
1703,,Postumius,Albinus
1712,,Calpurnius,Piso
1713,,Calpurnius,Piso
1715,,Cassius,Longinus
1718,,Sulpicius,Galba
1720,,Licinius,Nerva
1725,,Licinius,Lucullus
1726,,Fabius,Labeo
1728,,Postumius,Albinus
1730,,Atilius,Serranus
1731,,Lutatius,Catulus
1732,,Cornelius,Scipio
1733,,Mamilius,Limetanus
1734,,Servilius,Glaucia
1735,,Turpilius,Silanus
1739,,Mallius,Maximus
1740,,Annius,(Luscus)
1743,,Flavius,Fimbria
1744,,Coelius,Caldus
1745,,Manlius,Mancinus
1746,,Cornelius,Sulla
1748,,Popillius,Laenas
1749,,Aurelius,Orestes
1753,,Claudius,Pulcher
1754,,Octavius,Ruso
1755,,Servilius,Caepio
1756,,Livius,Drusus
1759,,Licinius,Lucullus
1760,,Licinius,Nerva
1762,,Cassius,Longinus
1763,,Domitius,Ahenobarbus
1764,,Marcius,Philippus
1766,,Appuleius,Saturninus
1767,,Pompeius,Strabo
1771,,-,Glaucia
1774,,Aurelius,Cotta
1775,,Baebius,(Tamphilus)
1777,,Norbanus,(Balbus)
1779,,Servilius,(Vatia)
1780,,Licinius,Crassus
1782,,(Veturius) or (Publilius),Philo
1783,,Aemilius,Scaurus
1784,,Claudius,Marcellus
1785,,(Lucilius),Hirrus
1787,,Caecilius,Metellus
1788,,Licinius,Murena
1791,,Cornelius,Dolabella
1792,,Cornelius,Lentulus
1794,,Cornelius,Lentulus
1795,,Calpurnius,Piso
1796,,Servilius,Caepio
1797,,Calpurnius,Piso
1798,,Iulius,Caesar
1799,,Iulius,Caesar
1800,,Postumius,Albinus
1801,,Cassius,Longinus
1802,,Valerius,Flaccus
1805,,Pompeius,Rufus
1806,,Porcius,Cato
1807,,Claudius,Pulcher
1811,,Appuleius,Decianus
1814,,Servilius,Vatia
1815,,Valerius,Flaccus
1816,,Domitius,Ahenobarbus
1820,,Sempronius,Asellio
1821,,Valerius,Flaccus
1822,,Gellius,Poplicola
1824,,Sempronius,Longus
1825,,Iulius,Caesar
1828,,Iulius,Caesar
1829,,Sentius,(Saturninus)
1831,,Porcius,Cato
1832,,-,Aesillas
1833,,Manlius,Torquatus
1834,,Sergius,Silus
1835,,Papirius,Carbo
1836,,Cornelius,Scipio
1837,,Rutilius,Lupus
1839,,Braitius,Sura
1841,,Porcius,Cato
1842,,Sextius,Calvinus
1843,,Papirius,Carbo
1850,,Sulpicius,Galba
1851,,Claudius,Marcellus
1861,,Decidius,Rufus
1863,,Egnatius,Rufus
1865,,Aemilius,Lepidus
1866,,Aurelius,Cotta
1869,,Caecilius,Cornutus
1871,,Cornelius,Cinna
1872,,Cornelius,Merula
1875,,Caecilius,Metellus
1876,,Scribonius,Curio
1877,,Varius,Severus
1878,,Lutatius,Cerco
1882,,Cornelius,Scipio
1883,,Cornelius,Lentulus
1886,,Sulpicius,(Rufus)
1887,,Valerius,Messalla
1888,,Valerius,Messalla
1889,,Caecilius,Metellus
1894,,Sempronius,Asellio
1895,,Sextilius,Rufus
1896,,Calpurnius,Piso
1900,,Plautius,Silvanus
1901,,Minucius,Thermus
1902,,Hortensius,Hortalus
1903,,Licinius,Lucullus
1908,,Annius,Luscus or Rufus
1909,,Aurelius,Scaurus
1911,,Pompeius ,(Longinus)
1917,,Manlius,Maltinus
1922,,-,Lucanus
1929,,Iunius,Brutus
1930,,Licinius,Murena
1934,,Minucius,Basilus
1936,,Minucius,Rufus
1940,,Marius,Gratidianus
1946,,Flavius,Fimbria
1947,,Marcius,Censorinus
1949,,Lutatius,Catulus
1952,,Munatius,(Plancus)
1956,,Coelius,Caldus
1957,,Iulius,Caesar
1959,,Popillius,Laenas
1963,,Terentius,Varro
1964,,Fabius,Hadrianus
1966,,Iunius,Silanus
1969,,Antonius,Hybrida
1973,,Iunius,Brutus
1974,,Pupius,Piso
1976,,Pompeius,Magnus
1979,,Cornelius,Dolabella
1980,,Iunius,Brutus
1981,,Licinius,Crassus
1982,,Terentius,Varro
1984,,Antonius,Balbus
1986,,Perperna,Veiento
1987,,Furius,Crassipes
1989,,Valerius,Soranus
1990,,Cornelius,Lentulus
1991,,Domitius,Ahenobarbus
1992,,Valerius,Flaccus
1993,,Aemilius,Lepidus
1995,,Coelius,Antipater
1996,,Flavius,Fimbria
1998,,Sergius,Catilina
2001,,Terentius,Varro
2002,,(Octavius),Balbus
2003,,Lucretius,Afella (or Ofella)
2005,,Tullius,Decula
2006,,Claudius,Nero
2007,,Cornelius,Dolabella
2009,,Minucius,Thermus
2010,,Nonius,Suffenas
2011,,Papirius,Carbo
2012,,Cornelius,Lentulus
2013,,Fabius,Hispaniensis
2018,,Livius,Salinator
2021,,Claudius,Marcellus
2022,,Domitius,Calvinus
2023,,Iunius,Brutus
2025,,Publicius,Malleolus
2026,,Aurelius,Cotta
2027,,Visellius,Varro
2028,,Cornelius,Sulla
2032,,Aufidius,Orestes
2034,,Thorius,Balbus
2035,,Cornelius,Sisenna
2037,,Terentius,Varro
2038,,Aemilius,Lepidus
2040,,Caecilius,Metellus
2044,,Iulius,Caesar
2045,,Aelius,Paetus
2048,,Cornelius,Scipio
2050,,Cassius,Longinus
2051,,Iunius,Iuncus
2057,,Octavius,Graecinus
2058,,Tarquitius,Priscus
2062,,Claudius,Pulcher
2064,,Cornelius,Lentulus
2067,,Licinius,Sacerdos
2070,,Autronius,Paetus
2071,,Cornelius,Lentulus
2072,,Tullius,Cicero
2075,,Pompeius,Bithynicus
2076,,Titurius,Sabinus
2077,,Antonius,Creticus
2078,,Caecilius,Metellus
2082,,Cornelius,Lentulus
2085,,Licinius,Murena
2087,,Plaetorius,Cestianus
2088,,Sulpicius,Rufus
2092,,Annius,Bellienus
2096,,Rutilius,Nudus
2097,,Salluvius,Naso
2099,,Claudius,Glaber
2103,,Licinius,Macer
2107,,Valerius,Messalla
2111,,-,Barba
2117,,Valerius,Triarius
2119,,Acilius,Glabrio
2120,,Iunius,Silanus
2127,,Annaeus,(Brocchus)
2131,,Minucius,Thermus
2132,,Publicius,Scaeva
2137,,Caecilius,Niger
2140,,Claudius,Pulcher
2141,,Fabius,Hadrianus
2150,,Caecilius,Metellus
2151,,Marcius,Rex
2152,,Curtius,(Postumus)
2156,,Curtius,Postumus
2157,,Tremellius,Scrofa
2160,,Marcius,Rufus
2162,,Antistius,Vetus
2163,,Aurelius,Cotta
2164,,Calpurnius,Piso
2165,,Manlius,Torquatus
2168,,Calpurnius,Piso
2169,,Plaetorius,Cestianus
2173,,Marcius,Censorinus
2175,,Caecilius,Metellus
2176,,Cornelius,Dolabella
2177,,Lollius,Palicanus
2178,,Volcacius,Tullus
2179,,Sulpicius,Galba
2182,,Sulpicius,Rufus
2191,,Mucius,Scaevola
2192,,Quinctilius,(Varus)
2196,,Cornelius,Lentulus
2198,,Manlius,Torquatus
2203,,Servilius,Vatia
2205,,Manlius,Torquatus
2208,,Antius,(Restio)
2211,,Hostilius,(Dasianus)
2216,,Tullius,Cicero
2219,,Clodius,Pulcher
2226,,Marcius,Figulus
2227,,Minucius,Thermus
2231,,Voconius,Naso
2235,,Papirius,Carbo
2236,,Roscius,Otho
2237,,Servilius,Globulus
2241,,Porcius,Cato
2244,,(Lucilius or Lucius),Bassus
2247,,Caecilius,Metellus
2248,,Claudius,Nero
2250,,Manlius,Torquatus
2253,,Pompeius,Magnus
2254,,Pompeius,Magnus
2256,,Aquillius,Gallus
2257,,Cassius,Longinus
2259,,(Sulpicius),Galba
2260,,Manilius,(Crispus)
2262,,Aemilius,Scaurus
2263,,Caecilius,Rufus
2264,,Domitius,Ahenobarbus
2265,,Plautius,Hypsaeus
2267,,Vergilius,Balbus
2268,,Marcius,Libo
2270,,Attius,Celsus
2272,,Calpurnius,Bibulus
2274,,Calpurnius,Piso
2275,,Manlius,Priscus
2282,,Mucius,Orestinus
2287,,Pompeius,Rufus
2290,,Cornelius,Lentulus
2291,,Ampius,Balbus
2292,,Labienus,'Rabienus'
2293,,Servilius,Rullus
2294,,Atilius,Serranus
2295,,Fadius,Gallus
2300,,Cornelius,Sulla
2301,,Licinius,Murena
2303,,Marcius,Philippus
2305,,Calpurnius,Bestia
2308,,Iuventius,Laterensis
2310,,Novius,Niger
2313,,Domitius,Calvinus
2314,,Manlius,Lentinus
2316,,Sulpicius,Galba
2318,,Appuleius,Saturninus
2319,,Aufidius,Lurco
2320,,Caecilius,Cornutus
2321,,Fufius,Calenus
2325,,Aelius,Tubero
2328,,Licinius,Crassus
2329,,Atius,Balbus
2330,,(Cornelius?),Culleolus
2331,,Licinius,Crassus
2334,,Numerius,Rufus
2338,,Cornelius,Lentulus
2341,,Aemilius,Lepidus
2344,,Vettius,Sabinus
2346,,Alfius,Flavus
2347,,Caecilius,Metellus
2349,,Nigidius,Figulus
2350,,Aemilius,(Lepidus)
2356,,Cornelius,Lentulus
2357,,Fabius,Hadrianus
2358,,Villius,Annalis
2359,,Considius,Longus
2360,,Silius,(Nerva)
2361,,Aelius,Ligus
2363,,Ninnius,Quadratus
2364,,Novius,(Niger)
2365,,Terentius,Culleo
2366,,Calpurnius,Piso
2368,,Valerius,Procillus
2369,,Aurunculeius,Cotta
2371,,Titurius,Sabinus
2372,,Licinius,Crassus
2373,,Pinarius,Natta
2374,,Iulius,Caesar
2376,,Quinctilius,Varus
2377,,Septimius,T. f.
2379,,Fabius,Maximus
2381,,Annius,Milo
2389,,Marcius,Crispus
2391,,-,Servianus
2394,,Cornelius,Lentulus
2396,,Claudius,Marcellus
2397,,Claudius,Marcellus
2398,,Claudius,Marcellus
2401,,Caninius,Gallus
2403,,Nonius,Sufenas
2404,,Porcius,Cato
2405,,Procilius,F(ilius)
2407,,Rutilius,Lupus
2408,,Coelius,Vinicianus
2409,,Valerius,Orca
2413,,Trebius,Gallus
2416,,Cornelius,Lentulus
2417,,Caelius,Rufus
2418,,Herennius,Balbus
2419,,-,Gutta
2420,,Nonius,Struma
2421,,Aquillius,Gallus
2422,,Ateius,Capito
2424,,Roscius,Fabatus
2429,,Sallustius,Crispus
2430,,Sulpicius,Rufus
2433,,Servilius,Isauricus
2434,,Aurelius,Cotta
2435,,Considius,Nonianus
2438,,Laelius,Balbus
2440,,Mucius,Scaevola
2443,,Scribonius,Curio
2444,,Sestius,Pansa
2445,,Curtius,Postumus
2446,,Laberius,Durus
2450,,Munatius,Plancus
2455,,Attius,Varus
2456,,Licinius,Crassus Iunianus Damasippus
2457,,Lucilius,Hirrus
2458,,Cassius,Longinus
2459,,Iunius,Brutus
2461,,Antistius,Reginus
2462,,Fabius,Vergilianus
2463,,Iunius,Silanus
2464,,(Marcius),Censorinus
2466,,Minucius,Basilus
2474,,Volcacius,Tullus
2476,,Manilius,Cumanus
2477,,Munatius,Plancus
2478,,Pompeius,Rufus
2479,,Ateius,Capito
2480,,Caecilius,Metellus
2481,,Cassius,Longinus
2486,,Caninius,Rebilus
2487,,Sempronius,Rutilius
2488,,Valerius,Flaccus
2489,,Iunius,Brutus
2491,,Volusenus,Quadratus
2495,,Vibius,Pansa
2498,,Furfanius,Postumus
2499,,Furius,Crassipes
2500,,Mescinius,Rufus
2501,,Fufidius,(step)
2510,,Atius,Varus
2512,,(Paconius?),Lepta
2515,,Cornelius,Dolabella
2518,,Scribonius,Libo
2519,,Titius,Rufus
2520,,Livius,Drusus
2523,,Antonius,Pietas
2524,,Coelius,Caldus
2528,,(Fabricius or Perperna?),Veiento
2534,,Marcius,Philippus
2536,,Valerius,Messalla
2538,,Aurelius,Cotta
2540,,Marcius,Rufus
2542,,Quinctilius,Varus
2543,,Calpurnius,Piso
2544,,(Terentius),Varro
2547,,Servilius,Brocchus
2549,,Vulteius,Capito
2550,,Cornelius,Balbus
2553,,Asinius,Pollio
2554,,Hortensius,Hortalus
2555,,Attius,Paelignus
2557,,Flaminius,Flamma
2559,,Iulius,Caesar
2560,,Lucretius,Vespillo
2563,,Tullius,Cicero
2564,,Valerius,Triarius
2566,,Vibullius,Rufus
2567,,Marcius,Philippus
2568,,Rabirius (Curtius),Postumus
2570,,Claudius,Marcellus
2571,,Claudius,Nero
2572,,Cornelius,Lentulus
2575,,Cassius,Longinus
2576,,Titius,Hispanus
2580,,Postumius,Albinus
2581,,Terentius,Varro
2583,,Acilius,Caninus
2584,,Calvisius,Sabinus
2588,,Staius,Murcus
2589,,Tillius,Cimber
2595,,Pompeius,Theophanes
2597,,Iulius,Caesar
2598,,Nonius,Asprenas
2600,,Iulius,(Caesar)
2601,,Pomponius,Victor
2602,,Sextilius,Rufus
2609,,Volcacius,Tullus
2610,,Granius,Petro
2611,,Terentius,Varro
2613,,Minatius,Sabinus
2617,,Titius,Hispanus
2620,,Hostilius,Saserna
2621,,Hostilius,Saserna
2625,,-,Aquila
2626,,Cispius,Laevus
2629,,Livineius,Regulus
2630,,Minucius,Reginus
2632,,Tullius,Cicero
2633,,Pompeius,Bithynicus
2634,,Tillius,Cimber
2635,,Aelius,Lamia
2637,,Pontius,Aquila
2638,,Ventidius,Bassus
2640,,Antistius,Vetus
2652,,Clodius,Arquitius
2653,,Munatius,Flaccus
2654,,Vibius,Paciacus (or Pacciaecus)
2659,,Annius,Cimber
2661,,Pupius,Piso
2663,,Cornelius,Cinna
2664,,Cornelius,Lentulus
2667,,-,Naso
2671,,Trebellius,(Fides)
2675,,Varius,Cotyla
2676,,Caesetius,Flavus
2679,,Decidius,Saxa
2680,,Epidius,Marullus
2681,,Helvius,Cinna
2684,,Hostilius,Saserna
2685,,Nonius,Asprenas
2686,,(Servilius),Casca
2687,,Flaminius,Chilo
2689,,Cornelius,Cinna
2697,,Octavius,Marsus
2699,,Domitius,Ahenobarbus
2701,,Caesennius,Lento
2703,,(Numisius),Nucula
2705,,-,Cafo
2708,,Aquillius,Crassus
2709,,Caecilius,Cornutus
2711,,Marcius,Censorinus
2712,,Minucius,Rufus
2713,,Norbanus,Flaccus
2714,,Rupilius,Rex
2720,,Servilius,Casca
2723,,Cassius,Parmensis
2725,,Manlius,Torquatus
2726,,Aemilius,Lepidus
2729,,Sestius,Quirinalis
2730,,Catius,Vestinus
2731,,Horatius,Flaccus
2732,,Popillius,Laenas
2736,,-,Nerva
2737,,Volumnius,Flaccus
2739,,Calpurnius,Bibulus
2740,,Calpurnius,Piso
2741,,Canidius,Crassus
2742,,Cassius,Longinus
2744,,Flavius,Hemicillus
2747,,Iunius,Silanus
2749,,Lollius,Paullinus
2751,,(Pedanius),Costa
2754,,Porcius,Cato
2758,,Valerius,Messalla
2762,,Marcius,Figulus
2763,,Sextilius,Rufus
2765,,Volumnius,Eutrapelus
2766,,Alfenus,Varus
2767,,Cocceius,Balbus
2768,,Villius,Annalis
2769,,Clodius,Bithynicus
2770,,Hostilius,Tullus
2773,,Plaetorius,Cestianus
2775,,Laelius,Balbus
2777,,Labienus,Parthicus
2778,,Antistius,Labeo
2781,,Cornelius,Lentulus
2782,,Fannius,(Caepio?)
2783,,Manlius,Torquatus
2786,,Paquius,Rufus
2788,,Salvidienus,Rufus
2794,,-,Helix
2795,,Pinarius,Scarpus
2796,,-,Varus
2800,,Barbatius,Pollio
2801,,Decidius,Saxa
2802,,Gellius,Poplicola
2806,,Cocceius,Nerva
2807,,Fuficius,Fango
2808,,Vipsanius,Agrippa
2815,,Tisienus (or Titisienus),Gallus
2816,,Cornelius,Gallus
2817,,Curtius,Salassus
2819,,Cornelius,Balbus
2821,,Caninius,Gallus
2822,,Statilius,Taurus
2823,,Sempronius,Atratinus
2829,,Iulius,Helenus
2831,,Pompeius,Menecrates
2832,,Pompeius,Menodorus
2835,,Servilius,Rullus
2841,,Pompaedius (or Poppaedius) ,Silo
2843,,Iulius,Demetrius
2848,,Vibius,Maximus
2849,,Atius,Balbus
2853,,Pompeius,Apollophanes
2854,,Pompeius,Demochares
2860,,Licinius,Crassus
2861,,Fonteius,Capito
2863,,Cocceius,Nerva
2867,,Claudius,Pulcher
2869,,Oppius,Capito
2870,,Flavius,Gallus
2874,,Oppius,Statianus
2875,,Plinius,Rufus
2881,,Marius,Siculus
2882,,Mindius,Marcellus
2888,,Fufius,Geminus
2889,,-,Hiero
2890,,Lollius,Palicanus
2895,,Aemilius,Lepidus
2898,,Asinius,Marrucinus
2905,,Autronius,Paetus
2906,,Flavius,-
2907,,Acilius,Glabrio
2911,,Herennius,Picens
2912,,Cornelius,(Cinna)
2913,,Valerius,Messalla
2914,,Valerius,Messalla
2915,,Nonius,Balbus
2923,,Plautius,Rufus
2924,,Tarius,Rufus
2929,,Iunius,Silanus
2930,,Terentius,Varro
2931,,Aemilius,Lepidus
2933,,Licinius,Calvus
2934,,Mucius,Scaevola
2941,,Appuleius,Tappo
2942,,Aelius,Tubero
2943,,Aelius,Tubero
2946,,Cordius,Rufus
2947,,Cestius,Epulo
2949,,Caecilius,Metellus
2951,,(Calpurnius),Piso
2952,,Claudius,Pulcher
2956,,Genucius,Cipus
2957,,Domitius,Calvinus
2958,,Furius,Crassipes
2959,,Fabius,Labeo
2960,,Fabius,Senator
2961,,Cornelius,Gallus
2963,,Iulius,Mocilla
2965,,Livius,Ocella or Pella
2967,,(Manlius),Torquatus
2970,,Plautius,Hypsaeus
2971,,Sulpicius,Galba
2972,,Sempronius,Rufus
2973,,Servilius,Vatia
2978,,Uttiedius,Afer
2985,,Barronius,Barba
2992,,Pompeius,Rufus
2994,,#NAME?,Flaccus
2997,,Coelius,Latiniensis
3029,,Porcius,(Laeca)
3034,,Sentius,Saturninus
3035,,Acilius,Caninus
3040,,Ap(puleius),Dec(ianus)
3044,,Atinius,Turannus (or Tyrannus)
3045,,Caecilius,Metellus
3047,,Aquillius,Florus
3049,,Hedius,Thorus
3050,,Livius,Ocella
